Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure
PET,13-Jul,249,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,250,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,251,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,252,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,253,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,254,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,255,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,256,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,257,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,258,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,259,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,260,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,261,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,262,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,263,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,264,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,265,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,266,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,267,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,268,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,269,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,270,19,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,271,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,272,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,273,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,274,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,275,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,276,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,277,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,278,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,279,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,280,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,281,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,282,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,283,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,284,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,285,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,286,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,287,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,288,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,289,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,290,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,291,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,292,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,293,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,294,27,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,295,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,296,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,297,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,298,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,299,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,300,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,301,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,302,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,303,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,304,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,305,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,306,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,307,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,308,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,309,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,310,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,311,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,312,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,313,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,314,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,315,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,316,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,317,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,318,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,319,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,320,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,321,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,322,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,323,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,324,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,325,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,326,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,327,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,328,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,329,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,330,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,331,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,332,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,333,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,334,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,335,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,336,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,337,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,338,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,339,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,340,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,341,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,342,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,343,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,344,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,345,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,346,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,347,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,348,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,349,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,350,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,351,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,352,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,353,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,354,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,355,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,356,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,357,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,358,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,359,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,360,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,361,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,362,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,363,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,364,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,365,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,366,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,367,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,368,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,369,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,370,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,371,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,372,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,373,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,374,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,375,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,376,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,377,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,378,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,379,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,380,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,381,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,382,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,383,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,384,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,385,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,386,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,387,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,388,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,389,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,390,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,391,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,392,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,393,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,394,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,395,0,0,40,0,0,0,0,0,0,0,0
PET,13-Jul,396,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,397,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,398,0,0,0,0,0,0,0,0,0,0,0
