Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure
BAG,21-Jul,321,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,322,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,323,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,324,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,325,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,326,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,327,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,328,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,329,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,330,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,331,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,332,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,333,0,10,0,0,0,0,0,0,0,0,0
BAG,21-Jul,334,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,335,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,336,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,337,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,338,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,339,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,340,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,341,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,342,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,343,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,344,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,345,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,346,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,347,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,348,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,349,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,350,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,351,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,352,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,353,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,354,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,355,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,356,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,357,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,358,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,359,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,360,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,361,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,362,0,0,0,0,0,7,0,0,0,0,0
BAG,21-Jul,363,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,364,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,365,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,366,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,367,0,0,0,0,0,0,0,0,0,0,0
