Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure,
PET,31-Aug,151,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,152,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,153,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,154,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,155,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,156,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,157,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,158,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,159,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,160,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,161,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,162,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,163,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,164,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,165,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,166,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,167,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,168,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,169,0,0,0,0,0,0,0,1,0,0,0,
PET,31-Aug,170,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,171,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,172,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,173,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,174,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,175,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,176,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,177,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,178,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,179,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,180,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,181,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,182,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,183,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,184,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,185,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,186,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,187,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,188,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,189,0,0,0,0,0,0,6,0,0,0,0,
PET,31-Aug,190,0,0,0,0,0,0,0,0,0,0,0,
